id_pedido,categoria_producto,region_cliente,metodo_pago,precio_unitario,cantidad,tiempo_envio_dias,satisfaccion_cliente
6126,Deportes,Centro,Transferencia,55.63,1,3.4,4.0
1230,Electrónica,Norte,Tarjeta,51.46,2,2.1,4.6
14183,Deportes,Sur,Tarjeta,53.55,5,0.9,4.1
13500,Hogar,Centro,,37.07,5,1.4,5.0
9253,Deportes,Norte,Tarjeta,,4,4.2,4.1
18674,Electrónica,Centro,Tarjeta,29.88,5,4.7,4.5
13801,Hogar,Norte,Transferencia,52.2,2,2.2,
16870,Electrónica,Centro,Débito,30.79,2,1.6,4.2
12644,Ropa,Norte,Transferencia,,5,4.2,
4726,Ropa,Centro,Tarjeta,52.3,3,3.7,4.0
6136,Deportes,Sur,Transferencia,18.89,3,,
18575,Deportes,Centro,Débito,41.46,2,1.1,4.8
10869,Hogar,Centro,,14.61,1,3.0,4.0
7798,Electrónica,Sur,Débito,19.42,4,1.2,4.6
13077,Ropa,Norte,Débito,9.65,4,3.5,4.3
3550,Electrónica,Centro,Transferencia,49.81,5,,5.7
6105,Ropa,Sur,Transferencia,66.61,1,2.9,2.9
16540,Deportes,Sur,,82.52,2,3.8,4.2
13812,Deportes,Sur,Débito,63.71,5,1.1,3.8
14473,Ropa,Centro,Tarjeta,65.99,4,3.8,4.1
19875,Hogar,Centro,Débito,,4,2.4,4.0
1202,Deportes,Norte,Transferencia,45.68,5,2.7,4.0
13233,Electrónica,Norte,Tarjeta,41.33,4,3.2,4.2
9187,Deportes,Norte,Transferencia,60.1,3,3.0,3.6
6032,Ropa,Sur,,23.01,5,3.2,4.0
5621,Ropa,Centro,Débito,41.85,5,3.4,4.7
15259,Ropa,Centro,Débito,73.56,1,5.0,5.8
1848,Deportes,Centro,Débito,39.52,3,4.5,3.7
17817,Hogar,Norte,Transferencia,31.39,2,4.6,3.7
16247,Deportes,Centro,Débito,36.81,2,2.8,4.9
10730,Hogar,Centro,Transferencia,63.44,1,2.9,4.2
2622,Electrónica,Centro,Transferencia,25.41,3,3.6,5.0
1219,Hogar,Norte,Transferencia,29.57,4,1.2,3.9
19861,Electrónica,Sur,Débito,59.56,4,4.2,5.1
8574,Deportes,Centro,Transferencia,32.92,4,2.1,4.1
18897,Ropa,Norte,Tarjeta,59.15,5,2.9,4.6
16468,Electrónica,Norte,Débito,31.9,4,2.8,3.8
5968,Deportes,Centro,Transferencia,,2,3.2,4.4
17747,Hogar,Sur,Débito,8.82,1,2.6,4.3
7639,Electrónica,Centro,Tarjeta,68.81,3,,3.1
18840,Hogar,Norte,Débito,28.3,4,5.6,5.1
6791,Hogar,Norte,Débito,80.72,2,4.6,4.7
2631,Ropa,Norte,Débito,17.98,5,3.8,3.0
17956,Deportes,Norte,Débito,5.15,1,4.9,4.0
309,Hogar,Centro,Tarjeta,73.33,2,2.6,4.4
11386,Electrónica,Norte,Débito,55.26,4,0.9,
13650,Ropa,Centro,Transferencia,41.92,2,,4.5
3989,Hogar,Sur,Débito,58.12,2,3.7,5.1
17194,Ropa,Centro,Tarjeta,62.98,2,1.1,4.8
19842,Hogar,Norte,Débito,80.01,4,5.9,4.6
5988,Hogar,Sur,Transferencia,46.55,2,3.5,1.7
1852,Deportes,Sur,Transferencia,,3,2.1,4.6
17243,Ropa,Sur,Transferencia,82.51,5,,4.0
5913,Hogar,Sur,Débito,33.49,5,4.9,3.8
17698,Electrónica,Norte,Débito,23.39,4,2.2,4.0
76,Electrónica,Centro,Débito,74.86,3,1.9,
9558,Electrónica,Norte,Débito,,3,1.6,5.1
3581,Hogar,Centro,Débito,28.49,1,2.5,5.1
678,Ropa,Sur,Débito,59.36,1,2.5,4.3
1214,Deportes,Centro,Débito,-0.7,2,1.5,
7039,Deportes,Norte,Débito,64.95,5,3.1,
11194,Electrónica,Sur,Tarjeta,43.63,3,5.2,
17423,Deportes,Norte,Tarjeta,48.81,5,3.4,3.1
11391,Ropa,Norte,Transferencia,87.11,4,3.5,
9156,Deportes,Sur,Tarjeta,56.48,4,3.2,6.0
13803,Hogar,Centro,Transferencia,,4,2.9,4.1
8642,Electrónica,Norte,Débito,24.82,3,5.0,4.5
1645,Ropa,Sur,Transferencia,16.3,2,2.2,4.1
11850,Electrónica,Norte,Tarjeta,51.24,5,3.3,4.3
1710,Electrónica,Norte,Transferencia,45.61,3,3.1,3.9
19868,Deportes,Sur,Tarjeta,33.56,3,3.8,2.8
18139,Hogar,Centro,Débito,73.32,3,2.2,3.8
9649,Deportes,Centro,Débito,61.55,2,3.0,4.5
6598,Ropa,Sur,Transferencia,82.25,1,1.9,3.7
10153,Deportes,Sur,,68.77,1,4.4,
4407,Electrónica,Centro,,90.56,1,4.4,3.3
18207,Hogar,Centro,Débito,40.71,1,3.6,3.5
2135,Hogar,Centro,Transferencia,47.35,1,5.0,3.8
12450,Ropa,Sur,,54.63,5,3.6,5.1
7346,Electrónica,Sur,Tarjeta,59.68,5,,4.5
16914,Electrónica,Centro,Débito,43.34,5,2.6,3.4
21,Electrónica,Centro,Débito,84.4,3,3.5,5.4
11657,Hogar,Sur,Tarjeta,45.84,2,4.1,4.5
14967,Ropa,Centro,Débito,56.12,5,3.4,4.9
15439,Hogar,Centro,Tarjeta,50.49,4,2.9,3.0
18325,Ropa,Centro,Débito,34.82,2,4.6,3.0
3787,Deportes,Centro,Tarjeta,66.28,5,2.3,3.6
8623,Deportes,Sur,Tarjeta,36.18,2,1.3,3.7
13443,Deportes,Norte,Débito,60.78,2,3.9,4.2
1410,Ropa,Norte,Transferencia,62.34,2,4.8,4.0
4675,Deportes,Sur,Transferencia,,3,3.2,4.9
8232,Deportes,Centro,,18.68,5,-0.2,4.5
1265,Deportes,Centro,Tarjeta,,3,4.7,
3618,Electrónica,Sur,Débito,41.3,5,1.6,3.5
7347,Ropa,Sur,Débito,33.28,1,3.3,4.6
14323,Hogar,Centro,Débito,20.84,3,5.5,3.6
8314,Electrónica,Centro,Transferencia,,1,2.3,4.4
5281,Hogar,Sur,Tarjeta,5.17,1,,
17041,Electrónica,Sur,,,3,3.4,
17737,Hogar,Sur,Débito,41.54,3,1.1,4.1
17920,Ropa,Norte,Transferencia,41.23,3,,4.1
17551,Electrónica,Centro,Transferencia,39.37,2,2.8,4.0
16325,Ropa,Centro,Débito,47.55,3,2.9,4.8
9961,Hogar,Centro,Tarjeta,34.96,1,4.8,4.3
2813,Hogar,Sur,Tarjeta,66.08,2,2.2,
1532,Hogar,Sur,,33.79,4,3.4,4.6
16052,Ropa,Norte,Tarjeta,64.13,1,1.8,3.8
16689,Ropa,Norte,Transferencia,49.72,3,4.0,4.9
5903,Ropa,Sur,Transferencia,47.66,4,2.5,4.8
4619,Deportes,Sur,Débito,44.38,3,2.4,5.0
19084,Deportes,Centro,Transferencia,69.85,4,3.5,3.9
8032,Electrónica,Sur,Débito,76.86,5,3.3,2.9
19282,Electrónica,Centro,Débito,75.24,5,3.9,3.7
18743,Electrónica,Sur,Transferencia,34.57,4,4.1,3.6
8790,Deportes,Norte,Tarjeta,65.26,1,3.2,5.4
12423,Hogar,Sur,Transferencia,48.13,3,2.5,4.9
18663,Hogar,Sur,Débito,20.29,1,4.7,
5119,Electrónica,Centro,Transferencia,34.27,4,2.9,6.4
16203,Hogar,Centro,Débito,45.14,4,2.9,2.6
3154,Ropa,Sur,Tarjeta,,5,,3.9
11547,Hogar,Norte,Tarjeta,32.98,5,3.2,
14363,Hogar,Sur,Débito,,4,4.1,4.6
9090,Electrónica,Norte,Débito,40.22,3,4.4,3.0
2572,Deportes,Norte,Transferencia,15.47,3,1.3,5.8
7985,Electrónica,Centro,Transferencia,56.25,2,3.2,4.2
1208,Ropa,Norte,Débito,26.95,4,2.1,5.2
1881,Electrónica,Centro,Tarjeta,39.03,5,4.4,4.4
6454,Ropa,Centro,Débito,55.88,3,2.8,6.0
363,Hogar,Centro,Tarjeta,15.67,3,1.1,3.4
1908,Electrónica,Sur,Tarjeta,37.53,5,4.5,2.9
4730,Deportes,Sur,Transferencia,2.44,4,2.9,4.4
18540,Deportes,Sur,Transferencia,64.22,4,1.0,4.0
7363,Electrónica,Centro,Transferencia,73.95,5,3.7,3.3
15689,Electrónica,Norte,Transferencia,36.51,3,2.0,3.1
1210,Electrónica,Centro,Tarjeta,-1.7,2,,5.6
3276,Deportes,Sur,Tarjeta,57.04,1,2.6,3.7
5768,Ropa,Sur,Débito,57.65,2,2.9,4.5
19289,Ropa,Centro,Tarjeta,74.13,1,4.0,5.2
19337,Deportes,Norte,Tarjeta,47.4,5,2.5,5.2
17788,Ropa,Norte,Tarjeta,12.32,2,3.0,4.4
430,Ropa,Norte,Transferencia,37.57,4,2.3,3.2
19591,Deportes,Norte,Transferencia,54.15,4,3.3,5.0
17216,Hogar,Norte,Débito,55.02,5,3.2,3.5
11232,Ropa,Norte,Transferencia,35.01,2,2.8,3.5
19094,Ropa,Norte,Débito,24.83,5,5.9,6.5
8306,Ropa,Sur,Tarjeta,44.42,4,4.0,4.6
2826,Electrónica,Centro,Tarjeta,46.7,2,1.8,3.4
13036,Ropa,Sur,Tarjeta,55.03,2,3.8,
7243,Deportes,Norte,Débito,52.11,2,2.7,4.4
7223,Hogar,Norte,Débito,-1.74,3,2.4,3.8
5171,Hogar,Norte,Transferencia,58.38,4,3.8,4.3
14088,Electrónica,Norte,Débito,21.48,2,2.0,4.4
13052,Ropa,Centro,,44.37,5,3.8,3.7
8438,Hogar,Sur,Tarjeta,35.5,2,,3.9
7696,Electrónica,Centro,Transferencia,97.62,4,4.0,
9572,Electrónica,Centro,Débito,43.16,3,2.3,
17336,Ropa,Norte,Tarjeta,70.45,1,2.0,5.8
13426,Electrónica,Sur,Débito,60.18,2,1.8,4.6
13584,Deportes,Sur,Transferencia,31.44,2,2.5,5.3
2910,Ropa,Norte,Tarjeta,43.61,4,3.2,4.1
9737,Ropa,Sur,Débito,62.12,2,4.6,4.1
6733,Ropa,Centro,Débito,46.1,2,0.2,5.2
5568,Ropa,Centro,,64.52,1,1.9,4.1
7273,Electrónica,Sur,Débito,,1,,3.1
4339,Hogar,Norte,Transferencia,89.78,3,4.7,3.8
17921,Ropa,Sur,Débito,21.41,1,4.5,3.4
8664,Electrónica,Centro,Tarjeta,99.87,4,,4.3
4141,Ropa,Norte,Transferencia,52.57,4,3.3,4.3
5811,Ropa,Sur,Tarjeta,32.28,1,,3.8
2345,Hogar,Norte,Tarjeta,66.16,2,2.8,5.5
927,Deportes,Norte,Tarjeta,43.0,4,,4.3
17580,Electrónica,Norte,Débito,40.0,2,3.1,4.6
8137,Electrónica,Centro,Débito,37.6,1,,4.3
19703,Electrónica,Centro,Tarjeta,-6.81,2,1.5,3.4
12916,Ropa,Sur,Débito,45.99,4,3.6,3.4
1157,Deportes,Norte,Débito,71.74,3,4.0,4.6
11576,Hogar,Sur,Transferencia,55.66,1,3.7,4.5
9206,Ropa,Sur,Transferencia,,1,2.1,4.9
7225,Electrónica,Sur,Transferencia,31.56,2,3.1,3.9
18108,Ropa,Norte,Débito,40.63,3,3.9,
15387,Electrónica,Centro,Tarjeta,50.03,4,,4.6
18993,Deportes,Sur,Tarjeta,30.01,2,3.4,3.9
13398,Hogar,Sur,Débito,27.75,5,1.6,3.9
15837,Hogar,Norte,Tarjeta,28.06,4,3.1,4.1
4952,Deportes,Centro,Transferencia,34.28,2,2.5,3.4
17645,Hogar,Sur,Débito,2.6,5,3.4,4.3
13100,Deportes,Centro,Débito,45.36,4,3.2,3.4
1465,Hogar,Sur,Transferencia,14.23,3,2.8,3.7
9873,Electrónica,Sur,Tarjeta,39.62,1,3.4,4.2
16077,Deportes,Norte,Transferencia,53.46,4,4.6,3.6
7641,Deportes,Centro,,48.67,2,4.0,3.0
2690,Deportes,Norte,Tarjeta,67.66,5,4.6,3.5
9304,Deportes,Centro,Débito,47.91,5,3.7,4.3
13201,Electrónica,Norte,Transferencia,41.63,3,2.0,4.2
3783,Electrónica,Sur,Tarjeta,-6.41,4,1.5,4.0
12991,Ropa,Sur,Débito,49.88,2,5.3,4.3
16845,Ropa,Norte,Transferencia,32.12,4,4.4,4.5
3799,Electrónica,Norte,Tarjeta,69.54,2,2.1,4.4
12176,Hogar,Centro,Transferencia,70.92,1,3.7,4.6
6203,Ropa,Sur,Débito,44.53,5,4.1,5.4
1100,Hogar,Sur,Tarjeta,3.04,1,4.6,3.7
3362,Electrónica,Norte,Tarjeta,17.34,3,2.3,4.1
6222,Deportes,Norte,Tarjeta,,4,2.5,4.4
19482,Deportes,Norte,Tarjeta,17.04,4,1.9,3.7
9496,Electrónica,Centro,Tarjeta,59.29,4,3.2,3.1
8752,Electrónica,Centro,Transferencia,57.55,1,4.0,4.4
19395,Electrónica,Norte,Tarjeta,,1,2.8,4.8
11620,Ropa,Sur,Débito,80.34,1,0.7,3.3
1414,Deportes,Centro,,79.51,1,-4.843212270382216,2.9
11375,Hogar,Sur,Tarjeta,20.52,5,3.2,5.3
7742,Hogar,Centro,Tarjeta,53.64,5,,4.0
15050,Hogar,Sur,Débito,75.41,1,3.1,3.7
953,Ropa,Centro,Transferencia,17.9,1,5.0,
12776,Hogar,Centro,Tarjeta,50.71,1,2.7,4.7
6167,Deportes,Centro,Débito,38.08,4,2.8,5.0
1438,Deportes,Sur,Débito,50.24,2,2.5,4.7
16268,Ropa,Sur,Débito,31.83,4,2.5,5.0
16218,Deportes,Norte,Transferencia,43.14,2,1.7,4.5
17290,Electrónica,Norte,Transferencia,80.77,3,5.0,3.8
13557,Ropa,Centro,Transferencia,49.04,5,2.6,5.2
7070,Deportes,Sur,Tarjeta,65.29,4,2.4,5.6
14864,Ropa,Sur,Débito,44.13,3,3.6,4.7
3461,Ropa,Norte,,72.38,5,2.1,4.6
7623,Electrónica,Centro,Tarjeta,15.74,1,2.1,4.3
14703,Electrónica,Centro,Transferencia,75.64,2,2.3,5.0
6568,Electrónica,Norte,Transferencia,41.1,2,2.8,3.7
1533,Hogar,Sur,,46.49,2,1.7,3.2
3822,Electrónica,Sur,Transferencia,47.55,5,5.3,4.1
4138,Electrónica,Sur,Tarjeta,60.41,3,1.2,4.7
12825,Deportes,Norte,Tarjeta,34.32,4,4.3,4.2
8170,Electrónica,Centro,Transferencia,59.36,5,3.4,2.9
8740,Deportes,Norte,Tarjeta,19.85,3,2.0,4.2
17310,Electrónica,Sur,Transferencia,85.83,3,2.4,5.0
6429,Ropa,Sur,Débito,,2,,4.6
135,Hogar,Sur,Transferencia,9.02,4,,5.6
429,Deportes,Centro,Transferencia,52.95,4,2.4,3.5
13782,Electrónica,Sur,Tarjeta,61.39,3,4.3,4.9
13410,Electrónica,Norte,Débito,13.65,5,3.7,3.6
15989,Hogar,Sur,Tarjeta,,4,1.6,4.0
16058,Ropa,Sur,Tarjeta,,5,5.0,5.2
17987,Ropa,Sur,Transferencia,24.89,5,4.4,4.4
5177,Hogar,Centro,Débito,36.8,1,,3.9
2441,Deportes,Sur,Tarjeta,31.53,2,3.4,3.8
5676,Hogar,Centro,Débito,19.49,4,3.1,
17571,Hogar,Norte,Tarjeta,41.82,4,3.0,
16339,Hogar,Norte,Débito,26.89,4,5.1,4.2
18050,Electrónica,Norte,Débito,47.89,4,2.5,3.2
14704,Ropa,Centro,,33.31,3,2.4,
10110,Deportes,Sur,Débito,21.42,3,2.3,5.1
14970,Hogar,Centro,Tarjeta,66.11,4,4.3,4.5
3488,Deportes,Norte,Transferencia,72.46,1,,4.7
1283,Deportes,Sur,Débito,47.63,1,2.5,3.7
5273,Deportes,Norte,Tarjeta,38.02,1,4.7,5.1
3591,Hogar,Norte,Tarjeta,40.37,5,2.1,3.6
19053,Ropa,Norte,Transferencia,51.57,5,2.9,4.1
4577,Deportes,Norte,Tarjeta,,5,3.1,3.9
9184,Electrónica,Norte,Transferencia,72.16,4,2.1,4.4
7968,Hogar,Norte,Tarjeta,31.35,2,2.5,4.2
1977,Electrónica,Norte,Tarjeta,54.47,5,2.4,4.7
5285,Deportes,Norte,Tarjeta,66.4,5,5.1,4.8
12831,Electrónica,Norte,,65.51,5,2.1,4.5
16356,Ropa,Sur,Débito,31.11,4,3.3,4.4
3685,Deportes,Centro,Tarjeta,55.87,3,1.5,2.7
14045,Electrónica,Sur,Tarjeta,34.54,4,4.0,3.9
13684,Electrónica,Sur,Transferencia,67.11,3,3.3,3.9
5785,Deportes,Centro,Tarjeta,36.4,2,2.1,
1198,Electrónica,Sur,Transferencia,33.84,3,4.2,4.6
3741,Electrónica,Centro,Tarjeta,38.83,1,2.9,
12918,Electrónica,Centro,Transferencia,32.93,2,2.7,4.5
4166,Hogar,Norte,Transferencia,40.42,3,2.6,4.6
7797,Hogar,Centro,Transferencia,25.2,4,5.5,4.5
352,Electrónica,Centro,Tarjeta,103.9,5,-2.262903635143262,3.8
10926,Ropa,Centro,Débito,55.24,3,3.5,3.9
8151,Deportes,Centro,Débito,28.32,4,3.3,3.9
13519,Hogar,Norte,Débito,40.23,5,4.1,3.9
12777,Ropa,Sur,Débito,90.97,5,2.2,3.4
17503,Electrónica,Norte,Transferencia,58.98,5,4.9,5.0
8597,Electrónica,Norte,Transferencia,35.81,2,1.9,4.5
8722,Hogar,Norte,Tarjeta,35.36,2,0.3,2.9
14999,Deportes,Centro,Transferencia,23.01,1,1.9,
10939,Ropa,Centro,Transferencia,64.6,5,3.3,3.4
13339,Deportes,Centro,Débito,46.09,5,2.6,5.2
5197,Hogar,Sur,Transferencia,,4,,
8389,Deportes,Norte,Débito,58.04,3,3.0,
12203,Electrónica,Norte,Transferencia,57.51,1,,3.4
1457,Electrónica,Sur,Débito,-0.73,4,0.6,4.0
8784,Hogar,Norte,Transferencia,27.28,1,2.1,3.9
11288,Deportes,Centro,Débito,,4,3.1,5.3
3449,Hogar,Sur,Débito,38.02,2,2.9,5.4
11635,Hogar,Sur,Transferencia,55.49,1,,4.4
9858,Hogar,Sur,Débito,23.27,5,,4.0
15250,Ropa,Sur,,43.02,5,3.6,4.7
413,Ropa,Centro,Débito,53.24,4,2.8,4.5
3351,Electrónica,Norte,Débito,20.63,3,,4.4
19866,Electrónica,Norte,Transferencia,57.85,2,1.6,4.6
17642,Ropa,Centro,Débito,89.96,5,2.4,2.8
7508,Electrónica,Norte,Débito,92.23,1,3.2,4.2
7040,Deportes,Sur,Transferencia,79.43,3,2.7,4.1
9823,Hogar,Norte,Transferencia,72.62,3,3.3,4.1
19008,Ropa,Sur,Débito,66.2,5,1.3,4.6
3410,Deportes,Centro,Débito,55.62,2,4.6,4.3
9059,Ropa,Norte,Transferencia,48.14,5,1.1,3.6
19587,Hogar,Sur,Tarjeta,45.3,3,3.7,5.3
19404,Electrónica,Centro,Transferencia,32.97,3,4.6,3.5
8147,Hogar,Centro,Débito,23.84,5,4.3,3.8
17263,Deportes,Sur,Débito,14.44,5,3.1,3.5
9578,Ropa,Norte,Transferencia,79.28,2,3.4,4.0
948,Ropa,Norte,Débito,50.3,2,3.9,5.2
12110,Electrónica,Norte,Transferencia,,2,2.3,4.2
4527,Deportes,Norte,Débito,38.87,2,4.2,4.2
19933,Electrónica,Norte,Débito,38.37,1,,5.1
6134,Electrónica,Centro,,,5,3.3,4.2
18838,Ropa,Centro,Débito,62.09,4,1.5,5.1
14028,Deportes,Centro,Débito,39.91,4,1.5,5.0
902,Ropa,Centro,Débito,56.95,5,,3.9
7512,Ropa,Centro,Tarjeta,,3,4.0,3.3
14782,Hogar,Sur,Débito,-0.99,2,-0.4,5.1
1448,Deportes,Sur,Tarjeta,24.73,5,2.9,
17913,Deportes,Norte,Transferencia,68.57,4,2.0,
1500,Electrónica,Norte,Transferencia,8.08,4,1.4,3.6
6824,Hogar,Norte,,44.42,2,3.3,4.6
6735,Hogar,Centro,,60.12,1,4.3,3.9
9698,Electrónica,Sur,Débito,52.21,3,4.4,3.3
13013,Deportes,Sur,Débito,45.02,1,1.7,4.0
12676,Hogar,Norte,Transferencia,41.73,5,5.3,5.8
17286,Hogar,Sur,Transferencia,39.61,1,2.4,3.9
10041,Deportes,Norte,Débito,48.94,1,4.3,3.7
13469,Deportes,Norte,Transferencia,51.88,3,3.4,4.2
18549,Deportes,Sur,Débito,,3,3.2,4.6
10297,Hogar,Sur,Tarjeta,25.34,5,4.9,4.9
8974,Deportes,Norte,Transferencia,-17.56,3,2.0,
19279,Ropa,Centro,Tarjeta,66.38,3,2.1,3.0
3365,Electrónica,Centro,Transferencia,50.8,2,5.2,4.3
12988,Hogar,Sur,Tarjeta,40.17,5,4.6,4.9
11621,Ropa,Centro,Tarjeta,28.96,5,3.0,5.0
2526,Hogar,Sur,Débito,51.99,4,1.5,
3499,Ropa,Centro,Transferencia,70.07,2,3.4,5.7
447,Hogar,Centro,Débito,51.79,1,2.7,3.3
12047,Deportes,Centro,Débito,37.57,1,3.4,3.8
16933,Deportes,Norte,Tarjeta,,5,,3.7
14519,Electrónica,Centro,Débito,-15.25,3,2.1,
13890,Deportes,Sur,Transferencia,,3,3.0,3.0
10245,Ropa,Centro,Transferencia,41.79,5,2.1,3.3
16542,Ropa,Sur,,12.07,2,3.0,
4793,Hogar,Norte,Débito,6.69,4,2.3,3.3
11152,Ropa,Norte,Débito,62.89,2,3.3,4.5
14106,Electrónica,Centro,Tarjeta,60.24,5,7.1,3.8
188,Electrónica,Sur,,53.65,5,4.2,
19917,Deportes,Norte,Tarjeta,51.86,1,3.6,
1054,Hogar,Centro,Tarjeta,52.77,4,5.2,4.3
19658,Hogar,Centro,Tarjeta,58.19,3,1.9,3.9
2882,Ropa,Sur,Tarjeta,47.02,2,2.3,4.0
15420,Electrónica,Sur,Débito,68.58,4,4.6,
2654,Ropa,Centro,Transferencia,,1,4.0,4.9
5341,Electrónica,Norte,Tarjeta,54.6,1,3.3,5.1
2110,Hogar,Centro,Transferencia,56.67,1,4.0,4.6
14915,Hogar,Sur,Débito,35.38,4,-0.7,4.0
2551,Hogar,Sur,Tarjeta,43.52,1,3.6,4.6
10846,Deportes,Centro,Tarjeta,44.55,5,2.7,3.5
1834,Deportes,Sur,Transferencia,53.12,5,1.1,4.0
18005,Hogar,Centro,Transferencia,29.1,2,2.4,3.1
17477,Hogar,Sur,Transferencia,96.63,2,3.5,5.0
17865,Ropa,Norte,Débito,15.06,2,1.6,4.5
10564,Hogar,Sur,Débito,54.93,3,4.6,5.6
11598,Ropa,Sur,Débito,25.77,4,3.7,4.5
17781,Deportes,Norte,Tarjeta,43.96,1,2.8,4.6
16867,Ropa,Norte,Débito,48.7,2,2.5,4.4
13313,Electrónica,Sur,Débito,36.01,5,,4.2
6060,Hogar,Sur,Transferencia,65.13,1,4.9,
14617,Ropa,Centro,Transferencia,71.76,5,4.5,
3071,Electrónica,Centro,Tarjeta,6.99,2,2.2,4.2
216,Hogar,Centro,Débito,5.7,4,2.5,3.6
11189,Deportes,Norte,,49.66,5,3.3,3.9
19185,Deportes,Sur,Transferencia,55.74,5,2.3,5.3
421,Hogar,Sur,Transferencia,56.14,3,2.6,4.0
10419,Hogar,Centro,Débito,53.85,3,2.9,4.2
11053,Ropa,Centro,Débito,39.89,3,0.2,3.9
5358,Electrónica,Centro,Transferencia,28.77,2,3.5,
4224,Hogar,Norte,Transferencia,22.1,2,3.3,3.7
13436,Ropa,Sur,Débito,23.1,5,3.7,3.4
18753,Hogar,Norte,Transferencia,62.15,3,2.9,4.3
6471,Deportes,Centro,Tarjeta,35.93,1,2.6,4.1
11363,Deportes,Centro,Transferencia,25.0,1,1.0,5.3
17524,Deportes,Centro,Tarjeta,61.36,3,0.7,4.1
12674,Hogar,Centro,Transferencia,57.72,3,1.7,
2789,Electrónica,Sur,Tarjeta,5.04,4,3.3,4.1
3198,Hogar,Norte,Tarjeta,-4.22,5,4.9,3.8
11302,Ropa,Norte,Tarjeta,,5,,4.6
4978,Ropa,Sur,Tarjeta,56.19,5,3.4,3.1
14227,Ropa,Centro,Tarjeta,26.1,4,-0.2,3.8
4313,Ropa,Centro,Transferencia,27.93,1,4.3,4.0
15198,Electrónica,Sur,Transferencia,,4,2.8,4.5
5553,Hogar,Norte,Transferencia,21.92,1,1.8,5.3
13896,Electrónica,Sur,Transferencia,38.64,5,3.4,4.7
12658,Electrónica,Sur,Débito,31.4,2,2.3,4.0
7410,Deportes,Norte,Débito,36.19,5,2.6,5.6
14007,Deportes,Sur,Tarjeta,56.84,2,2.7,3.6
11193,Deportes,Centro,Tarjeta,22.54,5,2.6,6.0
13228,Deportes,Norte,Débito,14.18,2,2.4,5.4
9393,Ropa,Sur,Débito,58.23,2,4.4,4.1
16592,Ropa,Centro,Débito,21.92,5,4.1,3.5
4051,Ropa,Norte,Débito,64.82,3,3.9,2.8
8681,Electrónica,Norte,Débito,16.42,3,3.2,4.7
5024,Hogar,Norte,Tarjeta,84.43,4,4.8,
13290,Electrónica,Norte,Tarjeta,32.06,4,2.3,4.7
4861,Electrónica,Sur,Débito,56.52,4,4.7,4.5
16566,Hogar,Centro,Tarjeta,53.79,5,,4.2
18222,Hogar,Sur,Débito,36.09,2,4.5,3.7
12042,Hogar,Sur,Transferencia,42.8,5,2.1,4.7
6558,Ropa,Norte,,44.87,1,5.3,2.9
11594,Hogar,Sur,Tarjeta,64.22,3,3.7,3.4
3825,Ropa,Norte,Débito,,4,3.3,4.4
6010,Ropa,Centro,Tarjeta,60.71,2,2.6,3.1
9593,Ropa,Norte,Tarjeta,81.86,4,3.6,4.5
14754,Deportes,Centro,Transferencia,,5,1.7,3.5
16866,Hogar,Sur,Transferencia,92.41,2,0.7,3.1
8726,Ropa,Norte,,49.61,2,,3.6
6250,Electrónica,Norte,Tarjeta,55.84,4,,4.3
5011,Electrónica,Sur,Tarjeta,44.41,1,3.0,4.5
2054,Ropa,Centro,Transferencia,48.05,1,1.9,3.2
15996,Ropa,Sur,Transferencia,44.6,2,2.6,4.5
744,Hogar,Sur,Transferencia,49.57,5,2.6,
9332,Deportes,Norte,Transferencia,16.39,2,1.6,3.9
6199,Hogar,Centro,Débito,21.2,5,4.1,3.7
17774,Deportes,Centro,Tarjeta,54.4,4,1.6,3.5
11187,Deportes,Sur,Tarjeta,53.91,5,1.9,5.3
10716,Ropa,Norte,Tarjeta,74.66,4,3.3,4.0
19936,Ropa,Norte,Transferencia,,3,1.2,4.9
8160,Ropa,Centro,,75.5,1,1.4,2.2
17811,Hogar,Centro,Tarjeta,51.75,1,2.0,4.5
10604,Deportes,Centro,Débito,20.74,1,5.1,3.5
18636,Ropa,Norte,Transferencia,5.93,1,3.4,5.9
922,Electrónica,Norte,Transferencia,9.89,4,2.2,3.2
8929,Ropa,Norte,Transferencia,46.89,1,3.0,5.6
2028,Deportes,Sur,Tarjeta,56.2,1,3.6,3.0
12894,Electrónica,Centro,Tarjeta,56.14,3,1.1,
17654,Hogar,Centro,Tarjeta,83.14,1,3.7,5.4
19650,Ropa,Sur,Tarjeta,56.56,3,2.4,5.2
7131,Electrónica,Centro,Transferencia,48.99,2,3.5,3.0
13776,Electrónica,Centro,,43.07,3,,3.5
6320,Hogar,Sur,Transferencia,53.01,2,,5.5
15579,Deportes,Centro,Transferencia,45.85,2,4.1,4.8
5048,Hogar,Centro,Débito,31.58,2,1.1,5.1
16547,Hogar,Norte,Transferencia,70.64,5,1.9,3.5
895,Electrónica,Sur,Débito,63.31,1,4.1,3.6
4618,Deportes,Centro,Débito,59.3,1,3.5,4.4
11922,Electrónica,Norte,,27.71,2,-0.7,4.5
8216,Ropa,Centro,Tarjeta,45.81,1,3.3,4.4
17415,Electrónica,Norte,Transferencia,38.1,3,2.7,3.2
3694,Ropa,Norte,Débito,30.84,4,4.0,3.6
9425,Electrónica,Norte,Tarjeta,28.5,2,,6.6
6281,Hogar,Norte,Tarjeta,36.33,1,2.3,2.2
