id_pedido,categoria_producto,region_cliente,metodo_pago,precio_unitario,cantidad,tiempo_envio_dias,satisfaccion_cliente
17535,Electrónica,Sur,Débito,34.56,4,3.9,4.7
17536,Electrónica,Sur,Tarjeta,25.29,5,2.4,4.1
17537,Deportes,Norte,Transferencia,64.82,3,4.4,5.1
17538,Hogar,Sur,Tarjeta,49.83,2,3.7,3.9
17539,Hogar,Norte,Transferencia,70.24,4,4.0,4.0
17540,Electrónica,Norte,Tarjeta,60.59,2,3.7,4.5
17541,Electrónica,Sur,Tarjeta,36.37,4,2.5,3.4
17542,Hogar,Sur,Tarjeta,53.67,1,3.4,3.9
17543,Electrónica,Sur,Transferencia,65.21,4,3.7,4.8
17544,Deportes,Sur,Tarjeta,22.63,2,4.4,3.1
17545,Hogar,Norte,Débito,61.23,3,3.9,3.6
17546,Ropa,Centro,Débito,53.17,4,4.1,4.4
17547,Hogar,Sur,Débito,50.19,2,3.1,4.5
17548,Deportes,Norte,Tarjeta,14.64,2,4.3,4.6
17549,Ropa,Centro,Tarjeta,33.4,2,2.8,3.9
17550,Deportes,Centro,Transferencia,17.95,4,3.3,5.2
17551,Electrónica,Centro,Transferencia,39.37,2,2.8,4.0
17552,Ropa,Sur,Débito,36.66,3,1.4,5.8
17553,Deportes,Sur,Transferencia,94.8,5,3.1,5.3
17554,Electrónica,Centro,Débito,25.66,3,2.9,3.6
17555,Electrónica,Centro,Tarjeta,80.33,2,3.9,4.7
17556,Ropa,Centro,Transferencia,45.14,1,2.3,5.5
17557,Ropa,Centro,Transferencia,72.73,1,3.3,3.9
17558,Electrónica,Norte,Tarjeta,66.81,4,2.4,4.4
17559,Electrónica,Norte,Tarjeta,52.0,5,3.7,3.9
17560,Ropa,Centro,Tarjeta,29.18,2,2.9,5.3
17561,Hogar,Norte,Transferencia,53.42,2,3.8,4.6
17562,Ropa,Sur,Transferencia,27.67,2,4.6,3.6
17563,Hogar,Centro,Tarjeta,21.73,2,1.5,4.0
17564,Hogar,Sur,Débito,74.55,4,0.9,4.2
17565,Deportes,Centro,Transferencia,30.15,5,3.2,5.5
17566,Deportes,Sur,Tarjeta,1.95,4,3.9,3.4
17567,Deportes,Norte,Tarjeta,44.94,2,2.5,2.9
17568,Hogar,Norte,Tarjeta,42.94,5,0.8,5.6
17569,Electrónica,Norte,Débito,26.66,5,2.3,5.1
17570,Hogar,Norte,Transferencia,66.95,4,2.4,4.6
17571,Hogar,Norte,Tarjeta,41.82,4,3.0,3.7
17572,Ropa,Norte,Transferencia,52.15,2,4.0,3.1
17573,Deportes,Sur,Débito,16.09,4,3.4,3.5
17574,Ropa,Centro,Tarjeta,43.49,3,3.6,3.9
17575,Hogar,Sur,Tarjeta,93.37,1,2.2,5.0
17576,Deportes,Centro,Tarjeta,30.96,2,4.4,3.7
17577,Ropa,Centro,Tarjeta,60.51,3,2.0,4.5
17578,Electrónica,Norte,Débito,51.63,1,2.3,4.1
17579,Hogar,Centro,Transferencia,46.45,4,4.0,4.7
17580,Electrónica,Norte,Débito,40.0,2,3.1,4.6
17581,Electrónica,Norte,Transferencia,9.99,1,2.8,5.9
17582,Deportes,Norte,Tarjeta,68.76,1,3.1,5.4
17583,Deportes,Norte,Transferencia,45.08,3,2.9,4.5
17584,Deportes,Sur,Débito,37.26,1,0.4,3.4
17585,Hogar,Norte,Tarjeta,43.18,1,2.6,5.3
17586,Deportes,Centro,Transferencia,51.59,4,4.8,4.9
17587,Ropa,Norte,Débito,53.18,1,0.8,4.1
17588,Deportes,Norte,Tarjeta,41.4,4,2.6,4.5
17589,Electrónica,Centro,Débito,47.74,4,4.4,2.1
17590,Deportes,Norte,Transferencia,82.75,2,3.4,4.1
17591,Ropa,Centro,Débito,19.83,4,3.0,3.6
17592,Deportes,Norte,Débito,5.86,5,2.1,4.9
17593,Electrónica,Norte,Débito,87.38,1,1.7,2.9
17594,Deportes,Sur,Tarjeta,47.47,4,4.0,4.2
17595,Hogar,Norte,Débito,33.34,1,4.8,5.1
17596,Ropa,Sur,Tarjeta,30.05,4,2.6,3.1
17597,Hogar,Centro,Transferencia,68.93,5,3.6,4.4
17598,Ropa,Norte,Débito,72.14,4,3.1,3.2
17599,Electrónica,Centro,Transferencia,39.0,1,4.2,4.2
17600,Hogar,Norte,Débito,64.33,1,2.7,5.0
17601,Deportes,Sur,Débito,58.18,4,4.5,4.8
17602,Deportes,Sur,Tarjeta,55.09,5,3.1,5.9
17603,Ropa,Centro,Débito,67.86,5,3.0,4.3
17604,Ropa,Sur,Débito,22.01,4,3.2,4.5
17605,Electrónica,Norte,Transferencia,52.84,4,5.4,4.3
17606,Hogar,Norte,Transferencia,53.69,5,1.8,3.4
17607,Deportes,Centro,Transferencia,53.24,4,2.5,3.2
17608,Ropa,Centro,Transferencia,72.36,4,1.9,4.0
17609,Deportes,Norte,Tarjeta,51.08,5,2.1,3.3
17610,Ropa,Norte,Transferencia,16.38,2,3.7,4.9
17611,Hogar,Centro,Tarjeta,35.19,4,1.4,4.8
17612,Ropa,Norte,Débito,19.94,4,2.5,4.7
17613,Ropa,Centro,Transferencia,36.08,1,2.5,5.3
17614,Ropa,Sur,Transferencia,34.95,4,1.1,4.3
17615,Deportes,Sur,Transferencia,41.85,5,2.2,4.7
17616,Deportes,Norte,Tarjeta,50.47,5,3.9,3.8
17617,Electrónica,Sur,Tarjeta,46.02,1,4.2,3.9
17618,Hogar,Sur,Tarjeta,44.5,5,2.7,4.9
17619,Ropa,Sur,Transferencia,46.05,5,3.2,4.9
17620,Hogar,Centro,Tarjeta,46.52,3,0.4,3.9
17621,Electrónica,Sur,Débito,60.03,4,4.4,3.9
17622,Hogar,Sur,Transferencia,45.51,1,3.5,5.0
17623,Electrónica,Centro,Transferencia,51.91,3,3.4,4.2
17624,Hogar,Sur,Tarjeta,46.24,1,2.5,5.5
17625,Deportes,Centro,Transferencia,38.89,5,1.6,5.0
17626,Hogar,Centro,Tarjeta,65.61,5,0.0,3.5
17627,Ropa,Centro,Transferencia,45.87,5,4.3,4.5
17628,Electrónica,Sur,Tarjeta,59.42,4,3.3,3.7
17629,Deportes,Norte,Débito,98.82,5,3.7,3.6
17630,Ropa,Sur,Tarjeta,16.8,1,1.2,3.0
17631,Hogar,Centro,Transferencia,47.6,3,2.7,3.9
17632,Hogar,Centro,Débito,75.59,5,3.3,5.0
17633,Hogar,Centro,Tarjeta,36.61,3,2.3,3.3
17634,Ropa,Centro,Transferencia,23.09,3,2.3,2.6
17635,Hogar,Centro,Transferencia,32.98,3,4.1,5.0
17636,Deportes,Sur,Transferencia,79.18,5,2.9,4.3
17637,Ropa,Centro,Débito,27.49,5,2.8,3.6
17638,Ropa,Centro,Débito,53.58,5,3.3,2.3
17639,Hogar,Norte,Débito,31.84,4,4.6,3.0
17640,Electrónica,Sur,Transferencia,56.66,1,1.5,4.3
17641,Electrónica,Centro,Tarjeta,36.11,2,1.9,4.2
17642,Ropa,Centro,Débito,89.96,5,2.4,2.8
17643,Hogar,Centro,Transferencia,30.12,3,2.5,4.0
17644,Hogar,Sur,Débito,29.62,5,4.5,4.0
17645,Hogar,Sur,Débito,2.6,5,3.4,4.3
17646,Hogar,Centro,Transferencia,60.92,1,2.4,4.3
17647,Ropa,Sur,Tarjeta,69.9,2,1.5,4.8
17648,Hogar,Norte,Tarjeta,48.61,1,2.9,4.2
17649,Hogar,Centro,Transferencia,39.36,4,2.7,4.3
17650,Ropa,Norte,Débito,83.12,4,2.2,5.1
17651,Hogar,Norte,Débito,21.97,4,2.6,4.7
17652,Deportes,Centro,Débito,18.15,3,3.8,4.9
17653,Ropa,Norte,Transferencia,55.1,4,1.3,5.4
17654,Hogar,Centro,Tarjeta,83.14,1,3.7,5.4
17655,Electrónica,Sur,Débito,34.61,2,1.6,3.7
17656,Electrónica,Norte,Transferencia,48.29,2,5.3,4.7
17657,Ropa,Sur,Débito,46.74,4,4.6,3.5
17658,Hogar,Sur,Tarjeta,46.34,2,3.3,3.8
17659,Hogar,Centro,Tarjeta,65.87,2,3.7,4.9
17660,Ropa,Centro,Débito,67.12,1,2.5,4.1
17661,Deportes,Sur,Débito,4.64,2,4.4,3.3
17662,Deportes,Centro,Transferencia,32.12,1,3.0,2.6
17663,Deportes,Norte,Débito,31.91,5,3.2,3.9
17664,Hogar,Centro,Tarjeta,57.29,3,3.7,3.8
17665,Electrónica,Norte,Transferencia,31.58,4,1.8,3.7
17666,Ropa,Centro,Débito,30.42,5,5.2,5.0
17667,Hogar,Centro,Transferencia,30.72,4,1.0,3.8
17668,Electrónica,Norte,Débito,32.8,1,1.8,6.1
17669,Deportes,Norte,Tarjeta,32.47,1,5.4,4.1
17670,Hogar,Sur,Transferencia,37.51,3,1.0,2.8
17671,Electrónica,Sur,Débito,51.16,2,3.0,3.0
17672,Hogar,Norte,Débito,69.17,2,2.4,3.0
17673,Ropa,Norte,Débito,60.16,5,2.8,5.3
17674,Electrónica,Sur,Débito,17.28,2,2.9,4.7
17675,Hogar,Sur,Débito,69.59,1,2.9,4.0
17676,Hogar,Norte,Transferencia,27.37,5,2.5,4.6
17677,Deportes,Centro,Débito,50.33,4,1.7,5.2
17678,Hogar,Sur,Tarjeta,40.47,5,4.4,4.0
17679,Ropa,Sur,Transferencia,62.51,2,3.4,4.0
17680,Deportes,Centro,Tarjeta,39.05,5,2.5,3.7
17681,Deportes,Sur,Débito,21.64,5,4.4,4.5
17682,Ropa,Sur,Tarjeta,61.56,4,3.7,5.1
17683,Deportes,Sur,Débito,50.08,4,4.6,4.1
17684,Hogar,Centro,Débito,36.97,2,2.3,4.1
17685,Electrónica,Sur,Débito,33.9,3,3.5,4.1
17686,Ropa,Norte,Débito,49.11,4,2.5,5.3
17687,Ropa,Norte,Débito,33.8,1,5.3,4.4
17688,Electrónica,Sur,Tarjeta,59.19,3,2.5,4.9
17689,Ropa,Norte,Débito,49.65,3,2.9,4.2
17690,Electrónica,Norte,Transferencia,36.57,3,4.4,3.5
17691,Electrónica,Norte,Tarjeta,49.93,3,3.5,3.5
17692,Hogar,Norte,Transferencia,64.48,4,2.6,4.2
17693,Deportes,Sur,Tarjeta,56.63,1,1.1,3.0
17694,Hogar,Norte,Tarjeta,46.67,1,3.1,3.7
17695,Hogar,Centro,Tarjeta,40.85,4,1.3,4.0
17696,Deportes,Norte,Tarjeta,22.64,2,1.9,3.0
17697,Hogar,Sur,Débito,71.87,3,4.6,3.4
17698,Electrónica,Norte,Débito,23.39,4,2.2,4.0
17699,Hogar,Norte,Transferencia,86.06,1,2.2,3.3
17700,Electrónica,Norte,Tarjeta,35.18,5,5.0,4.2
17701,Ropa,Norte,Tarjeta,87.96,2,2.3,4.0
17702,Electrónica,Sur,Transferencia,50.14,5,1.5,3.4
17703,Ropa,Sur,Débito,47.22,3,3.9,2.9
17704,Deportes,Centro,Débito,39.76,2,1.7,4.6
17705,Deportes,Centro,Transferencia,52.22,4,4.9,3.9
17706,Ropa,Norte,Débito,73.95,1,1.0,4.4
17707,Ropa,Centro,Débito,34.3,3,2.4,4.1
17708,Hogar,Sur,Débito,52.52,3,3.7,4.2
17709,Deportes,Centro,Transferencia,42.24,1,0.9,4.8
17710,Hogar,Sur,Transferencia,25.54,3,6.4,4.2
17711,Deportes,Centro,Débito,55.16,4,3.5,4.0
17712,Hogar,Centro,Transferencia,90.25,5,1.8,4.2
17713,Ropa,Sur,Débito,40.87,2,3.0,3.0
17714,Hogar,Norte,Tarjeta,40.8,1,3.4,4.1
17715,Electrónica,Centro,Débito,27.61,3,1.8,3.7
17716,Ropa,Centro,Débito,55.86,1,5.9,4.4
17717,Deportes,Norte,Transferencia,57.94,5,3.0,3.9
17718,Hogar,Sur,Débito,54.53,1,3.7,4.3
17719,Ropa,Sur,Débito,67.07,5,1.6,3.0
17720,Ropa,Sur,Tarjeta,76.38,2,4.7,4.6
17721,Electrónica,Centro,Débito,58.06,3,3.4,4.3
17722,Ropa,Centro,Tarjeta,37.14,2,2.9,4.6
17723,Electrónica,Norte,Transferencia,34.42,4,1.7,5.3
17724,Deportes,Norte,Tarjeta,55.79,5,4.3,2.0
17725,Electrónica,Norte,Transferencia,37.15,3,2.0,4.2
17726,Electrónica,Centro,Transferencia,63.3,4,3.0,3.2
17727,Hogar,Norte,Tarjeta,30.24,5,2.7,3.6
17728,Hogar,Sur,Transferencia,75.82,4,2.5,4.6
17729,Electrónica,Norte,Tarjeta,44.78,5,2.9,3.7
17730,Ropa,Sur,Transferencia,52.83,3,2.8,5.5
17731,Deportes,Sur,Débito,6.1,5,3.7,4.7
17732,Hogar,Norte,Débito,24.18,2,3.9,4.3
17733,Hogar,Sur,Transferencia,42.27,3,2.3,5.5
17734,Ropa,Sur,Transferencia,58.18,1,1.6,4.4
17735,Deportes,Sur,Débito,51.11,4,0.9,3.6
17736,Electrónica,Sur,Transferencia,45.18,5,2.8,3.7
17737,Hogar,Sur,Débito,41.54,3,1.1,4.1
17738,Electrónica,Norte,Transferencia,42.29,2,3.1,4.6
17739,Electrónica,Centro,Tarjeta,41.01,2,4.4,3.8
17740,Deportes,Norte,Transferencia,52.21,5,1.7,3.7
17741,Hogar,Centro,Transferencia,76.31,2,2.7,3.7
17742,Deportes,Sur,Débito,38.0,4,1.5,2.0
17743,Electrónica,Norte,Transferencia,82.76,1,0.4,3.2
17744,Deportes,Sur,Transferencia,75.01,4,3.2,4.7
17745,Ropa,Sur,Transferencia,63.76,4,0.5,4.4
17746,Hogar,Centro,Débito,49.94,2,1.0,4.6
17747,Hogar,Sur,Débito,8.82,1,2.6,4.3
17748,Ropa,Norte,Transferencia,4.34,1,3.2,4.6
17749,Deportes,Norte,Tarjeta,67.87,2,3.2,3.7
17750,Deportes,Centro,Débito,25.93,4,3.1,4.5
17751,Deportes,Norte,Débito,56.14,1,2.5,3.7
17752,Deportes,Norte,Transferencia,18.42,2,3.2,5.2
17753,Hogar,Centro,Transferencia,36.41,3,2.8,4.0
17754,Hogar,Norte,Tarjeta,41.47,3,4.2,3.3
17755,Deportes,Centro,Transferencia,47.74,1,2.5,4.0
17756,Hogar,Centro,Tarjeta,92.74,3,3.9,3.3
17757,Electrónica,Sur,Tarjeta,72.86,3,2.9,4.9
17758,Ropa,Sur,Débito,70.49,1,1.9,4.3
17759,Hogar,Centro,Tarjeta,26.74,4,2.9,4.1
17760,Ropa,Norte,Transferencia,69.53,3,2.5,4.7
17761,Electrónica,Norte,Débito,30.88,4,3.6,3.7
17762,Deportes,Sur,Transferencia,23.7,1,2.7,4.4
17763,Hogar,Norte,Transferencia,76.23,5,2.9,3.9
17764,Hogar,Sur,Débito,49.51,4,3.7,5.2
17765,Ropa,Sur,Transferencia,54.16,1,0.5,5.1
17766,Deportes,Sur,Tarjeta,34.4,2,1.9,4.5
17767,Ropa,Sur,Tarjeta,55.82,3,0.9,3.9
17768,Ropa,Sur,Tarjeta,27.63,3,3.9,3.2
17769,Deportes,Centro,Débito,40.97,1,3.3,4.7
17770,Hogar,Norte,Débito,46.87,5,0.7,4.1
17771,Electrónica,Sur,Débito,60.3,3,2.2,3.6
17772,Hogar,Sur,Tarjeta,49.03,5,2.6,3.6
17773,Deportes,Centro,Tarjeta,43.52,2,2.8,3.8
17774,Deportes,Centro,Tarjeta,54.4,4,1.6,3.5
17775,Ropa,Centro,Tarjeta,44.19,1,4.2,4.2
17776,Hogar,Sur,Débito,43.62,2,0.6,4.5
17777,Hogar,Centro,Tarjeta,79.94,3,4.9,3.9
17778,Deportes,Sur,Transferencia,10.27,4,5.0,4.8
17779,Deportes,Centro,Débito,23.93,3,3.0,3.9
17780,Deportes,Centro,Débito,47.42,2,3.7,4.3
17781,Deportes,Norte,Tarjeta,43.96,1,2.8,4.6
17782,Hogar,Centro,Transferencia,54.72,1,3.2,3.6
17783,Electrónica,Norte,Transferencia,64.07,4,4.5,4.9
17784,Deportes,Sur,Tarjeta,28.42,4,3.4,5.2
17785,Deportes,Sur,Tarjeta,35.2,3,2.6,4.6
17786,Ropa,Sur,Transferencia,62.54,1,3.2,3.7
17787,Deportes,Norte,Débito,78.27,3,4.3,3.4
17788,Ropa,Norte,Tarjeta,12.32,2,3.0,4.4
17789,Deportes,Centro,Tarjeta,60.21,5,3.6,4.6
17790,Ropa,Norte,Transferencia,68.87,2,1.8,4.9
17791,Hogar,Centro,Tarjeta,60.98,1,3.4,4.0
17792,Hogar,Centro,Transferencia,68.1,4,4.8,4.0
17793,Deportes,Centro,Débito,18.56,5,4.6,4.7
17794,Electrónica,Norte,Transferencia,78.03,4,3.6,3.5
17795,Electrónica,Centro,Transferencia,67.17,1,2.4,3.3
17796,Deportes,Sur,Transferencia,21.92,4,2.2,3.7
17797,Hogar,Centro,Transferencia,54.18,4,1.7,3.8
17798,Hogar,Centro,Transferencia,45.04,4,4.4,2.9
17799,Ropa,Sur,Tarjeta,47.65,5,3.8,4.9
17800,Ropa,Norte,Débito,34.9,2,3.9,2.3
17801,Hogar,Norte,Débito,71.88,5,3.6,2.3
17802,Electrónica,Norte,Tarjeta,42.62,3,2.5,4.4
17803,Electrónica,Norte,Tarjeta,32.82,4,3.6,4.0
17804,Deportes,Sur,Transferencia,92.42,5,3.2,3.8
17805,Ropa,Norte,Débito,45.85,1,3.7,3.3
17806,Ropa,Sur,Tarjeta,77.87,4,3.6,4.7
17807,Electrónica,Centro,Débito,76.12,5,2.6,4.9
17808,Hogar,Centro,Transferencia,55.41,4,3.9,3.8
17809,Electrónica,Norte,Débito,11.25,5,2.3,5.5
17810,Ropa,Centro,Transferencia,54.56,4,1.8,4.0
17811,Hogar,Centro,Tarjeta,51.75,1,2.0,4.5
17812,Electrónica,Sur,Transferencia,78.62,4,2.5,4.9
17813,Deportes,Sur,Débito,5.7,3,0.9,3.6
17814,Hogar,Norte,Tarjeta,10.95,1,2.8,5.7
17815,Electrónica,Centro,Débito,55.14,1,3.1,3.5
17816,Electrónica,Sur,Transferencia,62.09,1,2.7,4.5
17817,Hogar,Norte,Transferencia,31.39,2,4.6,3.7
17818,Hogar,Centro,Transferencia,23.11,2,2.8,3.9
17819,Deportes,Norte,Débito,71.42,4,3.0,4.1
17820,Deportes,Sur,Tarjeta,57.18,1,3.8,4.2
17821,Electrónica,Norte,Transferencia,59.97,5,2.2,4.6
17822,Electrónica,Norte,Transferencia,29.15,2,3.2,4.3
17823,Electrónica,Norte,Transferencia,69.31,5,2.6,4.3
17824,Electrónica,Sur,Tarjeta,12.86,2,3.4,4.8
17825,Deportes,Sur,Transferencia,29.33,3,2.2,2.7
17826,Ropa,Centro,Débito,13.98,1,2.4,3.2
17827,Electrónica,Sur,Débito,18.8,4,2.0,3.1
17828,Deportes,Sur,Transferencia,64.17,3,2.6,3.9
17829,Hogar,Sur,Transferencia,21.41,5,4.1,4.9
17830,Ropa,Centro,Tarjeta,38.69,5,3.3,4.8
17831,Ropa,Norte,Tarjeta,60.2,1,4.4,4.7
17832,Deportes,Norte,Tarjeta,1.14,3,3.4,4.2
17833,Electrónica,Centro,Transferencia,71.84,3,2.6,4.9
17834,Electrónica,Norte,Débito,42.49,4,5.3,4.6
17835,Deportes,Sur,Tarjeta,5.18,1,2.8,4.1
17836,Electrónica,Norte,Débito,60.57,1,4.4,3.9
17837,Hogar,Norte,Débito,13.45,4,3.2,4.1
17838,Deportes,Norte,Tarjeta,36.98,5,1.6,5.9
17839,Hogar,Centro,Tarjeta,71.34,3,4.5,4.3
17840,Ropa,Sur,Transferencia,23.41,5,1.2,5.0
17841,Deportes,Norte,Tarjeta,46.89,2,3.3,4.5
17842,Deportes,Sur,Tarjeta,15.84,2,3.4,3.4
17843,Hogar,Sur,Tarjeta,16.6,4,1.6,3.9
17844,Deportes,Sur,Transferencia,58.69,3,3.1,4.5
17845,Deportes,Centro,Débito,51.56,5,3.0,2.6
17846,Ropa,Centro,Tarjeta,47.9,3,5.4,4.7
17847,Ropa,Centro,Tarjeta,37.76,1,5.1,3.7
17848,Ropa,Norte,Débito,28.7,3,4.5,3.3
17849,Ropa,Sur,Tarjeta,31.2,3,2.8,4.8
17850,Ropa,Norte,Transferencia,40.55,4,3.2,4.5
17851,Deportes,Sur,Tarjeta,70.62,1,1.8,4.6
17852,Electrónica,Sur,Transferencia,38.98,1,2.3,5.1
17853,Deportes,Centro,Débito,14.28,2,2.1,3.8
17854,Deportes,Norte,Transferencia,52.82,4,4.8,4.2
17855,Electrónica,Norte,Débito,38.37,5,0.5,3.7
17856,Hogar,Norte,Débito,69.58,5,3.7,4.7
17857,Deportes,Norte,Débito,61.96,3,4.3,5.3
17858,Hogar,Norte,Débito,62.67,5,3.2,3.9
17859,Deportes,Norte,Débito,78.23,3,3.9,3.7
17860,Ropa,Sur,Débito,56.62,4,3.1,3.7
17861,Electrónica,Norte,Tarjeta,46.81,5,1.1,4.7
17862,Electrónica,Norte,Transferencia,19.28,1,3.3,4.7
17863,Hogar,Centro,Transferencia,51.58,2,3.6,4.3
17864,Deportes,Centro,Transferencia,59.97,3,4.5,4.7
17865,Ropa,Norte,Débito,15.06,2,1.6,4.5
17866,Electrónica,Norte,Débito,1.02,5,3.2,4.1
17867,Electrónica,Norte,Transferencia,34.29,5,4.5,3.2
17868,Ropa,Centro,Transferencia,15.03,1,2.1,3.5
17869,Deportes,Centro,Débito,27.45,1,1.3,3.2
17870,Electrónica,Norte,Transferencia,59.01,1,3.3,3.7
17871,Ropa,Centro,Transferencia,74.14,2,5.2,4.5
17872,Hogar,Centro,Tarjeta,47.5,2,3.2,4.1
17873,Hogar,Centro,Débito,36.66,5,3.2,3.9
17874,Ropa,Centro,Tarjeta,40.97,5,3.7,5.0
17875,Electrónica,Norte,Tarjeta,76.74,4,4.1,5.7
17876,Hogar,Norte,Débito,80.24,3,5.0,3.3
17877,Ropa,Sur,Transferencia,56.19,5,3.8,4.2
17878,Ropa,Centro,Transferencia,34.84,5,2.1,3.0
17879,Hogar,Centro,Transferencia,27.06,1,4.5,4.6
17880,Ropa,Norte,Tarjeta,40.22,3,6.3,4.8
17881,Hogar,Centro,Tarjeta,43.73,4,0.9,5.9
17882,Hogar,Centro,Transferencia,73.43,1,2.6,3.6
17883,Deportes,Centro,Débito,22.65,3,4.3,3.1
17884,Ropa,Norte,Débito,45.21,4,5.4,4.3
17885,Ropa,Norte,Tarjeta,57.55,3,4.4,4.6
17886,Ropa,Norte,Débito,17.11,5,3.1,4.5
17887,Hogar,Centro,Tarjeta,62.83,5,1.6,3.2
17888,Electrónica,Centro,Transferencia,10.66,2,2.4,3.7
17889,Electrónica,Centro,Tarjeta,43.23,1,3.1,3.3
17890,Deportes,Sur,Débito,57.99,3,5.7,2.8
17891,Deportes,Centro,Tarjeta,40.39,1,3.8,4.2
17892,Hogar,Centro,Tarjeta,8.95,4,4.0,4.3
17893,Hogar,Sur,Débito,72.4,2,5.3,3.4
17894,Hogar,Centro,Débito,25.9,3,3.2,4.0
17895,Deportes,Norte,Débito,48.6,5,2.1,4.9
17896,Hogar,Sur,Transferencia,60.22,1,4.6,4.3
17897,Hogar,Centro,Débito,65.19,1,2.9,3.1
17898,Ropa,Sur,Débito,51.94,5,4.1,3.8
17899,Deportes,Centro,Transferencia,68.95,5,2.7,3.9
17900,Hogar,Norte,Débito,46.37,3,0.5,4.4
17901,Electrónica,Centro,Tarjeta,51.31,5,4.7,4.2
17902,Deportes,Norte,Débito,56.79,1,2.2,4.1
17903,Ropa,Norte,Débito,57.96,1,3.2,2.9
17904,Hogar,Sur,Transferencia,60.71,1,2.3,4.0
17905,Hogar,Sur,Transferencia,28.96,4,5.4,3.8
17906,Hogar,Sur,Tarjeta,60.18,4,2.9,3.4
17907,Electrónica,Sur,Tarjeta,60.36,2,1.1,4.2
17908,Deportes,Centro,Débito,50.53,2,3.8,4.2
17909,Hogar,Sur,Tarjeta,48.28,5,1.0,4.5
17910,Hogar,Norte,Débito,51.79,2,4.9,4.2
17911,Ropa,Sur,Débito,33.75,1,2.7,3.7
17912,Deportes,Norte,Tarjeta,68.54,4,4.3,3.6
17913,Deportes,Norte,Transferencia,68.57,4,2.0,4.3
17914,Electrónica,Centro,Débito,81.31,5,2.8,4.4
17915,Deportes,Sur,Transferencia,58.8,4,2.6,5.9
17916,Deportes,Sur,Débito,63.96,4,3.4,4.6
17917,Deportes,Sur,Tarjeta,15.16,1,2.1,4.0
17918,Hogar,Centro,Transferencia,96.38,1,4.0,3.3
17919,Ropa,Centro,Débito,73.42,3,0.9,4.5
17920,Ropa,Norte,Transferencia,41.23,3,1.7,4.1
17921,Ropa,Sur,Débito,21.41,1,4.5,3.4
17922,Ropa,Centro,Transferencia,78.47,2,0.8,4.0
17923,Electrónica,Centro,Débito,48.37,3,2.7,3.9
17924,Hogar,Sur,Débito,31.44,5,1.8,3.2
17925,Deportes,Sur,Transferencia,66.33,5,3.7,4.5
17926,Hogar,Norte,Transferencia,23.71,5,3.6,3.3
17927,Electrónica,Norte,Tarjeta,31.4,4,5.1,3.3
17928,Deportes,Sur,Transferencia,49.66,4,2.2,5.3
17929,Ropa,Centro,Tarjeta,49.58,5,4.2,3.3
17930,Ropa,Sur,Tarjeta,32.54,5,2.2,5.2
17931,Deportes,Sur,Transferencia,46.12,1,4.1,3.4
17932,Hogar,Centro,Débito,53.55,4,3.6,3.6
17933,Electrónica,Centro,Tarjeta,13.8,5,4.1,3.3
17934,Ropa,Sur,Transferencia,47.64,5,4.2,5.2
17935,Hogar,Norte,Transferencia,56.43,5,5.9,4.2
17936,Deportes,Norte,Tarjeta,56.76,3,4.8,2.8
17937,Hogar,Sur,Débito,49.19,4,3.6,5.5
17938,Ropa,Norte,Transferencia,61.93,2,2.0,4.6
17939,Hogar,Centro,Tarjeta,39.69,3,4.1,4.2
17940,Electrónica,Norte,Tarjeta,75.5,1,4.8,4.3
17941,Hogar,Sur,Tarjeta,47.4,5,4.6,3.6
17942,Hogar,Norte,Transferencia,50.18,1,5.7,4.3
17943,Ropa,Sur,Transferencia,61.35,2,5.0,1.6
17944,Electrónica,Norte,Tarjeta,16.7,2,4.9,4.7
17945,Hogar,Centro,Transferencia,25.35,5,2.2,4.4
17946,Ropa,Centro,Tarjeta,32.33,1,3.3,4.5
17947,Hogar,Sur,Transferencia,25.18,3,4.8,4.8
17948,Electrónica,Norte,Débito,63.77,2,2.1,4.4
17949,Hogar,Centro,Tarjeta,50.16,5,1.4,4.6
17950,Hogar,Centro,Tarjeta,75.9,4,1.4,5.0
17951,Hogar,Centro,Tarjeta,28.75,3,3.5,3.9
17952,Electrónica,Norte,Tarjeta,95.15,1,1.4,4.4
17953,Ropa,Centro,Tarjeta,39.62,2,0.1,4.8
17954,Electrónica,Norte,Transferencia,41.51,3,3.7,3.5
17955,Electrónica,Centro,Débito,38.96,5,3.9,4.3
17956,Deportes,Norte,Débito,5.15,1,4.9,4.0
17957,Ropa,Centro,Tarjeta,46.79,1,1.4,4.3
17958,Hogar,Centro,Tarjeta,61.38,4,5.8,3.4
17959,Hogar,Centro,Débito,46.85,3,2.8,3.7
17960,Electrónica,Centro,Transferencia,50.11,5,2.2,4.8
17961,Electrónica,Norte,Transferencia,33.31,5,2.7,4.8
17962,Ropa,Centro,Transferencia,50.94,3,3.1,4.1
17963,Hogar,Centro,Tarjeta,28.2,5,5.3,5.2
17964,Ropa,Centro,Tarjeta,46.39,4,1.0,4.7
17965,Electrónica,Norte,Transferencia,24.45,5,3.7,4.0
17966,Ropa,Sur,Débito,42.92,1,4.1,4.6
17967,Hogar,Norte,Transferencia,87.64,5,4.8,4.3
17968,Electrónica,Centro,Tarjeta,49.17,3,1.7,4.2
17969,Ropa,Centro,Tarjeta,20.4,5,1.4,5.3
17970,Electrónica,Sur,Transferencia,36.24,5,3.3,3.2
17971,Hogar,Norte,Tarjeta,67.34,3,2.5,5.2
